	0,1
	8.25897e-005,0.999999
	0.000165179,0.999999
	0.000247769,0.999998
	0.000330359,0.999997
	0.000412948,0.999997
	0.000495538,0.999996
	0.000578128,0.999995
	0.000660717,0.999995
	0.000743307,0.999994
	0.000825897,0.999993
	0.000908486,0.999992
	0.000991076,0.999992
	0.00107367,0.999991
	0.00115626,0.99999
	0.00123884,0.99999
	0.00132143,0.999989
	0.00140402,0.999988
	0.00148661,0.999987
	0.0015692,0.999986
	0.00165179,0.999986
	0.00173438,0.999985
	0.00181697,0.999984
	0.00189956,0.999983
	0.00198215,0.999983
	0.00206474,0.999982
	0.00214733,0.999981
	0.00222992,0.99998
	0.00231251,0.999979
	0.0023951,0.999978
	0.00247769,0.999978
	0.00256028,0.999977
	0.00264287,0.999976
	0.00272546,0.999975
	0.00280805,0.999974
	0.00289064,0.999973
	0.00297323,0.999972
	0.00305582,0.999971
	0.00313841,0.999971
	0.003221,0.99997
	0.00330359,0.999969
	0.00338618,0.999968
	0.00346877,0.999967
	0.00355136,0.999966
	0.00363395,0.999965
	0.00371653,0.999964
	0.00379912,0.999963
	0.00388171,0.999962
	0.0039643,0.999961
	0.00404689,0.99996
	0.00412948,0.999959
	0.00421207,0.999958
	0.00429466,0.999957
	0.00437725,0.999956
	0.00445984,0.999955
	0.00454243,0.999954
	0.00462502,0.999953
	0.00470761,0.999952
	0.0047902,0.999951
	0.00487279,0.99995
	0.00495538,0.999949
	0.00503797,0.999948
	0.00512056,0.999947
	0.00520315,0.999946
	0.00528574,0.999945
	0.00536833,0.999944
	0.00545092,0.999943
	0.00553351,0.999942
	0.0056161,0.999941
	0.00569869,0.999939
	0.00578128,0.999938
	0.00586387,0.999937
	0.00594646,0.999936
	0.00602905,0.999935
	0.00611164,0.999934
	0.00619422,0.999933
	0.00627681,0.999932
	0.0063594,0.99993
	0.00644199,0.999929
	0.00652458,0.999928
	0.00660717,0.999927
	0.00668976,0.999926
	0.00677235,0.999924
	0.00685494,0.999923
	0.00693753,0.999922
	0.00702012,0.999921
	0.00710271,0.99992
	0.0071853,0.999918
	0.00726789,0.999917
	0.00735048,0.999916
	0.00743307,0.999915
	0.00751566,0.999913
	0.00759825,0.999912
	0.00768084,0.999911
	0.00776343,0.99991
	0.00784602,0.999908
	0.00792861,0.999907
	0.0080112,0.999906
	0.00809379,0.999904
	0.00817638,0.999903
	0.00825897,0.999902
	0.00834156,0.999901
	0.00842415,0.999899
	0.00850674,0.999898
	0.00858933,0.999897
	0.00867191,0.999895
	0.0087545,0.999894
	0.00883709,0.999892
	0.00891968,0.999891
	0.00900227,0.99989
	0.00908486,0.999888
	0.00916745,0.999887
	0.00925004,0.999886
	0.00933263,0.999884
	0.00941522,0.999883
	0.00949781,0.999881
	0.0095804,0.99988
	0.00966299,0.999878
	0.00974558,0.999877
	0.00982817,0.999876
	0.00991076,0.999874
	0.00999335,0.999873
	0.0100759,0.999871
	0.0101585,0.99987
	0.0102411,0.999868
	0.0103237,0.999867
	0.0104063,0.999865
	0.0104889,0.999864
	0.0105715,0.999862
	0.0106541,0.999861
	0.0107367,0.999859
	0.0108192,0.999858
	0.0109018,0.999856
	0.0109844,0.999855
	0.011067,0.999853
	0.0111496,0.999852
	0.0112322,0.99985
	0.0113148,0.999849
	0.0113974,0.999847
	0.01148,0.999845
	0.0115626,0.999844
	0.0116451,0.999842
	0.0117277,0.999841
	0.0118103,0.999839
	0.0118929,0.999837
	0.0119755,0.999836
	0.0120581,0.999834
	0.0121407,0.999833
	0.0122233,0.999831
	0.0123059,0.999829
	0.0123884,0.999828
	0.012471,0.999826
	0.0125536,0.999824
	0.0126362,0.999823
	0.0127188,0.999821
	0.0128014,0.999819
	0.012884,0.999818
	0.0129666,0.999816
	0.0130492,0.999814
	0.0131318,0.999813
	0.0132143,0.999811
	0.0132969,0.999809
	0.0133795,0.999807
	0.0134621,0.999806
	0.0135447,0.999804
	0.0136273,0.999802
	0.0137099,0.9998
	0.0137925,0.999799
	0.0138751,0.999797
	0.0139577,0.999795
	0.0140402,0.999793
	0.0141228,0.999791
	0.0142054,0.99979
	0.014288,0.999788
	0.0143706,0.999786
	0.0144532,0.999784
	0.0145358,0.999782
	0.0146184,0.999781
	0.014701,0.999779
	0.0147835,0.999777
	0.0148661,0.999775
	0.0149487,0.999773
	0.0150313,0.999771
	0.0151139,0.99977
	0.0151965,0.999768
	0.0152791,0.999766
	0.0153617,0.999764
	0.0154443,0.999762
	0.0155269,0.99976
	0.0156094,0.999758
	0.015692,0.999756
	0.0157746,0.999754
	0.0158572,0.999752
	0.0159398,0.99975
	0.0160224,0.999748
	0.016105,0.999747
	0.0161876,0.999745
	0.0162702,0.999743
	0.0163528,0.999741
	0.0164353,0.999739
	0.0165179,0.999737
	0.0166005,0.999735
	0.0166831,0.999733
	0.0167657,0.999731
